entity_id,entity_name,year,entity_code,team_id,total_pitches,total_pitches,total_pitches_empty,median_seconds_empty,total_pitches_onbase,median_seconds_empty,freq_hot,freq_warm,freq_cold
279824,"Buehrle, Mark",2015,Pit,141,1302,1302,851,12.324,451,12.324,0.5399385560675883,0.4201228878648233,0.039938556067588324
592314,"Foltynewicz, Mike",2015,Pit,144,623,623,391,13.536,232,13.536,0.43820224719101125,0.5104333868378812,0.051364365971107544
573064,"Nu–o, Vidal",2015,Pit,136,662,662,429,14.038,233,14.038,0.40483383685800606,0.5574018126888217,0.03776435
519242,"Sale, Chris",2015,Pit,145,1480,1480,960,14.052,520,14.052,0.4243243243243243,0.5391891891891892,0.036486486
489119,"Miley, Wade",2015,Pit,111,1559,1559,994,14.125,565,14.125,0.4284797947402181,0.5189223861449648,0.052597819
450729,"Fister, Doug",2015,Pit,120,794,794,518,14.272,276,14.272,0.41435768261964734,0.5264483627204031,0.059193955
519455,"Zimmermann, Jordan",2015,Pit,120,1384,1384,958,14.343,426,14.343,0.42196531791907516,0.5158959537572254,0.062138728
285079,"Dickey, R.A.",2015,Pit,141,1448,1448,977,14.36,471,14.36,0.4468232044198895,0.5103591160220995,0.04281768
608379,"Wacha, Michael",2015,Pit,138,1262,1262,802,14.406,460,14.406,0.37400950871632327,0.5689381933438986,0.057052298
502190,"Leake, Mike",2015,Pit,137,1284,1284,924,14.446,360,14.446,0.411993769,0.5163551401869159,0.07165109
477003,"Niese, Jonathon",2015,Pit,121,1292,1292,804,14.464,488,14.464,0.40092879256965946,0.5495356037151703,0.049535604
593372,"Martinez, Carlos",2015,Pit,138,1288,1288,811,14.683,477,14.683,0.37267080745341613,0.5201863354037267,0.10714285714285714
543294,"Hendricks, Kyle",2015,Pit,112,1367,1367,948,14.711,419,14.711,0.3928310168251646,0.5435259692757864,0.063643014
592767,"Smyly, Drew",2015,Pit,139,505,505,372,14.803,133,14.803,0.4079207920792079,0.5366336633663367,0.055445544554455446
474463,"Anderson, Brett",2015,Pit,119,1294,1294,910,14.842,384,14.842,0.3979907264296754,0.5386398763523956,0.063369397
548357,"Bergman, Christian",2015,Pit,115,511,511,334,14.846,177,14.846,0.3776908023483366,0.5538160469667319,0.068493151
592836,"Walker, Taijuan",2015,Pit,136,1233,1233,894,14.862,339,14.862,0.3933495539334955,0.5547445255474452,0.051905921
571527,"Buchanan, David",2015,Pit,143,559,559,309,14.911,250,14.911,0.32379248658318427,0.6046511627906976,0.071556351
434643,"Rodriguez, Wandy",2015,Pit,140,794,794,459,14.966,335,14.966,0.3501259445843829,0.5654911838790933,0.084382872
593958,"Rodriguez, Eduardo",2015,Pit,111,945,945,600,14.974,345,14.974,0.35873015873015873,0.5608465608465608,0.08042328
453214,"Wright, Steven",2015,Pit,111,584,584,395,14.976,189,14.976,0.3715753424657534,0.58390411,0.044520548
429717,"Haren, Dan",2015,Pit,112,1413,1413,1020,14.999,393,14.999,0.402689314,0.5357395612172682,0.061571125
425532,"Williams, Jerome",2015,Pit,143,879,879,567,15.097,312,15.097,0.3378839590443686,0.5972696245733788,0.064846416
596057,"Norris, Daniel",2015,Pit,116,535,535,370,15.124,165,15.124,0.3514018691588785,0.5495327102803739,0.099065421
475416,"Masterson, Justin",2015,Pit,111,510,510,272,15.148,238,15.148,0.2823529411764706,0.6627450980392157,0.054901960784313725
450203,"Morton, Charlie",2015,Pit,134,905,905,633,15.175,272,15.175,0.37458563535911604,0.5469613259668509,0.078453039
622072,"Wood, Alex",2015,Pit,119,1397,1397,857,15.181,540,15.181,0.31567644953471724,0.5833929849677881,0.10093056549749463
429722,"Santana, Ervin",2015,Pit,142,756,756,518,15.215,238,15.215,0.34523809523809523,0.5873015873015873,0.067460317
607074,"Rod—n, Carlos",2015,Pit,145,1130,1130,712,15.232,418,15.232,0.3345132743362832,0.588495575,0.07699115
502327,"Santiago, HŽctor",2015,Pit,108,1538,1538,1054,15.246,484,15.246,0.3511053315994798,0.5487646293888166,0.10013003901170352
594798,"deGrom, Jacob",2015,Pit,121,1298,1298,954,15.249,344,15.249,0.35978428351309705,0.5932203389830508,0.046995378
572020,"Paxton, James",2015,Pit,136,546,546,359,15.272,187,15.272,0.33516483516483514,0.6117216117216118,0.053113553
571946,"Miller, Shelby",2015,Pit,144,1412,1412,916,15.275,496,15.275,0.330028329,0.5941926345609065,0.075779037
456501,"Cueto, Johnny",2015,Pit,118,1482,1482,946,15.303,536,15.303,0.3434547908232119,0.5674763832658569,0.089068826
421685,"Harang, Aaron",2015,Pit,143,1297,1297,851,15.336,446,15.336,0.3107170393215112,0.6013878180416345,0.087895143
543101,"DeSclafani, Anthony",2015,Pit,113,1288,1288,854,15.364,434,15.364,0.3361801242236025,0.5807453416149069,0.083074534
518790,"Heston, Chris",2015,Pit,137,1393,1393,965,15.373,428,15.373,0.3402727925340991,0.5757358219669777,0.083991385
407890,"Lewis, Colby",2015,Pit,140,1481,1481,928,15.384,553,15.384,0.3146522619851452,0.6151249155975692,0.070222822
571760,"Heaney, Andrew",2015,Pit,108,754,754,478,15.416,276,15.416,0.3010610079575597,0.5689655172413793,0.129973475
502046,"Locke, Jeff",2015,Pit,134,1310,1310,832,15.444,478,15.444,0.31755725190839695,0.5793893129770993,0.10305343511450382
543557,"Montgomery, Mike",2015,Pit,136,651,651,433,15.492,218,15.492,0.3456221198156682,0.5913978494623656,0.062980031
592717,"Sanchez, Aaron",2015,Pit,141,718,718,495,15.518,223,15.518,0.3426183844011142,0.5598885793871866,0.097493036
518452,"Bettis, Chad",2015,Pit,115,855,855,534,15.528,321,15.528,0.29473684210526313,0.6374269005847953,0.067836257
475115,"Ross, Tyson",2015,Pit,135,1487,1487,982,15.553,505,15.553,0.30800268997982516,0.6039004707464694,0.088096839
517593,"Salazar, Danny",2015,Pit,114,1363,1363,978,15.57,385,15.57,0.32501834189288337,0.6133528980190756,0.061628760088041086
543507,"May, Trevor",2015,Pit,142,825,825,540,15.581,285,15.581,0.30666666666666664,0.5915151515151515,0.10181818181818182
592662,"Ray, Robbie",2015,Pit,109,1028,1028,662,15.621,366,15.621,0.28793774319066145,0.5982490272373541,0.11381322957198443
605538,"Wisler, Matt",2015,Pit,144,782,782,502,15.637,280,15.637,0.2979539641943734,0.6035805626598465,0.098465473
547179,"Lorenzen, Michael",2015,Pit,113,891,891,532,15.649,359,15.649,0.30303030303030304,0.6397306397306397,0.057239057
612672,"Chen, Wei-Yin",2015,Pit,110,1340,1340,894,15.65,446,15.65,0.29328358208955224,0.6395522388059701,0.067164179
453311,"Lincecum, Tim",2015,Pit,137,609,609,407,15.666,202,15.666,0.31527093596059114,0.5960591133004927,0.088669951
461829,"Gonz‡lez, Gio",2015,Pit,120,1386,1386,823,15.698,563,15.698,0.31024531024531027,0.5937950937950938,0.095959596
450308,"Weaver, Jered",2015,Pit,108,1156,1156,769,15.723,387,15.723,0.3096885813148789,0.6089965397923875,0.081314879
543699,"Roark, Tanner",2015,Pit,120,842,842,547,15.744,295,15.744,0.32304038004750596,0.6009501187648456,0.076009501
572750,"Butler, Eddie",2015,Pit,115,614,614,357,15.747,257,15.747,0.2687296416938111,0.6319218241042345,0.099348534
608665,"Graveman, Kendall",2015,Pit,133,904,904,604,15.769,300,15.769,0.3396017699115044,0.584070796,0.076327434
543408,"Koehler, Tom",2015,Pit,146,1429,1429,937,15.777,492,15.777,0.30510846745976206,0.6207137858642408,0.074177747
453286,"Scherzer, Max",2015,Pit,120,1334,1334,1007,15.792,327,15.792,0.34182908545727136,0.5644677661169415,0.093703148
446321,"Detwiler, Ross",2015,Pit,144,544,544,297,15.811,247,15.811,0.2702205882352941,0.6360294117647058,0.09375
571578,"Corbin, Patrick",2015,Pit,109,541,541,349,15.815,192,15.815,0.2975970425138632,0.5841035120147874,0.11829944547134935
433579,"Danks, John",2015,Pit,145,1271,1271,882,15.879,389,15.879,0.3217938630999213,0.6144767899291896,0.063729347
554234,"PŽrez, Williams",2015,Pit,144,920,920,586,15.933,334,15.933,0.2956521739130435,0.6391304347826087,0.065217391
425386,"Guthrie, Jeremy",2015,Pit,118,1173,1173,741,16.026,432,16.026,0.30605285592497866,0.6325660699062233,0.061381074168797956
456071,"Flande, Yohan",2015,Pit,115,530,530,374,16.044,156,16.044,0.3132075471698113,0.6075471698113207,0.079245283
527048,"PŽrez, Mart’n",2015,Pit,140,536,536,360,16.07,176,16.07,0.2891791044776119,0.6175373134328358,0.093283582
445926,"Chavez, Jesse",2015,Pit,133,1240,1240,803,16.084,437,16.084,0.275,0.6266129032258064,0.098387097
545333,"Bauer, Trevor",2015,Pit,114,1304,1304,889,16.089,415,16.089,0.28911042944785276,0.6096625766871165,0.10122699386503067
503449,"Peralta, Wily",2015,Pit,158,807,807,509,16.108,298,16.108,0.2812887236679058,0.5985130111524164,0.12019826517967781
543606,"Odorizzi, Jake",2015,Pit,139,1216,1216,829,16.148,387,16.148,0.29276315789473684,0.625,0.082236842
518774,"Harvey, Matt",2015,Pit,121,1265,1265,928,16.168,337,16.168,0.2909090909090909,0.6324110671936759,0.076679842
572971,"Keuchel, Dallas",2015,Pit,117,1733,1733,1172,16.184,561,16.184,0.3046739757645701,0.6260819388343912,0.069244085
543331,"Hoover, J.J.",2015,Pit,113,540,540,342,16.19,198,16.19,0.24444444444444444,0.6648148148148149,0.090740741
434538,"Liriano, Francisco",2015,Pit,134,1407,1407,933,16.203,474,16.203,0.27292110874200426,0.6183368869936035,0.10874200426439233
434622,"JimŽnez, Ubaldo",2015,Pit,110,1509,1509,955,16.249,554,16.249,0.2690523525513585,0.6719681908548708,0.058979456593770706
541640,"Ram’rez, Erasmo",2015,Pit,139,1050,1050,707,16.262,343,16.262,0.2838095238095238,0.6361904761904762,0.08
