entity_id,entity_name,year,entity_code,team_id,total_pitches,total_pitches,total_pitches_empty,median_seconds_empty,total_pitches_onbase,median_seconds_empty,freq_hot,freq_warm,freq_cold
656557,"Houck, Tanner",2021,Pit,111,524,524,333,16.536,191,16.536,0.21564885496183206,0.7423664122137404,0.041984733
502171,"Cobb, Alex",2021,Pit,108,735,735,530,16.537,205,16.537,0.21904761904761905,0.7374149659863946,0.043537415
621219,"Mills, Alec",2021,Pit,112,901,901,601,16.567,300,16.567,0.20310765815760268,0.7458379578246392,0.051054384017758046
607200,"Fedde, Erick",2021,Pit,120,1176,1176,782,16.578,394,16.578,0.2193877551020408,0.7329931972789115,0.047619047619047616
601713,"Pivetta, Nick",2021,Pit,111,1184,1184,799,16.613,385,16.613,0.22804054054054054,0.722972973,0.048986486486486486
452657,"Lester, Jon",2021,Pit,138,1120,1120,706,16.617,414,16.617,0.19553571428571428,0.7526785714285714,0.051785714
641540,"Dunning, Dane",2021,Pit,140,861,861,592,16.631,269,16.631,0.19628339140534262,0.7619047619047619,0.041811846689895474
621244,"Berr’os, JosŽ",2021,Pit,141,1396,1396,962,16.646,434,16.646,0.20988538681948424,0.75286533,0.037249284
666159,"Manning, Matt",2021,Pit,116,661,661,388,16.679,273,16.679,0.1573373676248109,0.8018154311649016,0.040847201
640455,"Manaea, Sean",2021,Pit,133,1314,1314,896,16.713,418,16.713,0.18340943683409436,0.7853881278538812,0.031202435
477132,"Kershaw, Clayton",2021,Pit,119,737,737,520,16.748,217,16.748,0.23744911804613297,0.7340569877883311,0.028493894165535955
543294,"Hendricks, Kyle",2021,Pit,112,1253,1253,823,16.771,430,16.771,0.11731843575418995,0.8483639265762171,0.034317637669592976
503449,"Peralta, Wily",2021,Pit,116,729,729,483,16.774,246,16.774,0.1728395061728395,0.7914951989026063,0.035665295
660623,"Ynoa, Huascar",2021,Pit,144,665,665,494,16.801,171,16.801,0.19699248120300752,0.7909774436090226,0.012030075187969926
621121,"McCullers Jr., Lance",2021,Pit,117,1404,1404,836,16.81,568,16.81,0.16452991452991453,0.7364672364672364,0.099002849
594835,"Gonzales, Marco",2021,Pit,136,1084,1084,762,16.817,322,16.817,0.17343173431734318,0.7998154981549815,0.026752767527675275
663474,"McKenzie, Triston",2021,Pit,114,867,867,615,16.839,252,16.839,0.2029988465974625,0.7497116493656286,0.047289504
672715,"Pati–o, Luis",2021,Pit,139,578,578,400,16.855,178,16.855,0.19204152249134948,0.7820069204152249,0.025951557093425604
641154,"L—pez, Pablo",2021,Pit,146,739,739,513,16.863,226,16.863,0.20568335588633288,0.7523680649526387,0.041948579
425794,"Wainwright, Adam",2021,Pit,138,1508,1508,1021,16.906,487,16.906,0.20358090185676392,0.74668435,0.049734748
656605,"Keller, Mitch",2021,Pit,134,823,823,481,16.937,342,16.937,0.16403402187120292,0.7995139732685298,0.036452005
670912,"Oviedo, Johan",2021,Pit,138,508,508,280,16.944,228,16.944,0.13976377952755906,0.8070866141732284,0.053149606
641816,"Mahle, Tyler",2021,Pit,113,1539,1539,972,16.96,567,16.96,0.15269655620532813,0.8102664067576348,0.037037037037037035
571760,"Heaney, Andrew",2021,Pit,147,1040,1040,728,16.994,312,16.994,0.15,0.8221153846153846,0.027884615384615386
666200,"Luzardo, Jesœs",2021,Pit,146,778,778,490,17,288,17,0.18637532133676094,0.7712082262210797,0.042416452442159386
640470,"Alzolay, Adbert",2021,Pit,112,841,841,585,17.002,256,17.002,0.13793103448275862,0.7990487514863258,0.063020214
669432,"Rogers, Trevor",2021,Pit,146,949,949,600,17.032,349,17.032,0.136986301,0.821917808,0.04109589
450203,"Morton, Charlie",2021,Pit,144,1406,1406,955,17.043,451,17.043,0.18705547652916074,0.7610241820768137,0.051920341394025606
543037,"Cole, Gerrit",2021,Pit,147,1328,1328,918,17.08,410,17.08,0.18674698795180722,0.7560240963855421,0.057228916
543475,"Lyles, Jordan",2021,Pit,140,1315,1315,891,17.093,424,17.093,0.1817490494296578,0.7673003802281368,0.05095057
607536,"Freeland, Kyle",2021,Pit,115,866,866,535,17.151,331,17.151,0.14665127020785218,0.7702078521939953,0.083140878
615698,"Quantrill, Cal",2021,Pit,114,1066,1066,701,17.229,365,17.229,0.15478424015009382,0.7804878048780488,0.064727955
668676,"Plesac, Zach",2021,Pit,114,952,952,678,17.232,274,17.232,0.13025210084033614,0.8203781512605042,0.049369748
663978,"Paddack, Chris",2021,Pit,135,817,817,576,17.262,241,17.262,0.17380660954712362,0.7417380660954712,0.084455324
661269,"Gutierrez, Vladimir",2021,Pit,113,815,815,560,17.315,255,17.315,0.15337423312883436,0.7852760736196319,0.061349693
641302,"Alexander, Tyler",2021,Pit,116,732,732,481,17.32,251,17.32,0.088797814,0.8866120218579235,0.024590164
572971,"Keuchel, Dallas",2021,Pit,145,1299,1299,824,17.336,475,17.336,0.1262509622786759,0.8498845265588915,0.023864511
669302,"Gilbert, Logan",2021,Pit,136,908,908,634,17.352,274,17.352,0.15748898678414097,0.7973568281938326,0.045154185
623167,"Flexen, Chris",2021,Pit,136,1204,1204,865,17.356,339,17.356,0.1478405315614618,0.8089700996677741,0.043189369
457918,"Happ, J.A.",2021,Pit,138,1218,1218,775,17.373,443,17.373,0.1477832512315271,0.819376026,0.032840722
608331,"Fried, Max",2021,Pit,144,1125,1125,771,17.375,354,17.375,0.16444444444444445,0.7653333333333333,0.070222222
593958,"Rodriguez, Eduardo",2021,Pit,111,1220,1220,785,17.377,435,17.377,0.1319672131147541,0.8024590163934426,0.06557377
543101,"DeSclafani, Anthony",2021,Pit,137,1143,1143,810,17.403,333,17.403,0.17497812773403323,0.7742782152230971,0.050743657
624133,"Su‡rez, Ranger",2021,Pit,143,752,752,475,17.441,277,17.441,0.14760638297872342,0.8204787234042553,0.031914893617021274
656546,"Hoffman, Jeff",2021,Pit,113,615,615,385,17.526,230,17.526,0.086178862,0.8634146341463415,0.050406504
592791,"Taillon, Jameson",2021,Pit,147,1002,1002,728,17.554,274,17.554,0.12674650698602793,0.8273453093812375,0.045908184
573186,"Stroman, Marcus",2021,Pit,121,1218,1218,862,17.57,356,17.57,0.13382594417077176,0.806239737,0.059934319
663765,"Woodford, Jake",2021,Pit,138,559,559,336,17.593,223,17.593,0.12701252236135957,0.8354203935599285,0.037567084
663556,"McClanahan, Shane",2021,Pit,139,813,813,510,17.642,303,17.642,0.11316113161131611,0.8745387453874539,0.012300123001230012
554430,"Wheeler, Zack",2021,Pit,143,1345,1345,987,17.644,358,17.644,0.11598513011152416,0.8118959107806691,0.072118959
518876,"Kelly, Merrill",2021,Pit,109,1062,1062,738,17.653,324,17.653,0.077212806,0.86440678,0.058380414
607231,"Gant, John",2021,Pit,142,899,899,543,17.692,356,17.692,0.10344827586206896,0.7152391546162402,0.18131256952169078
663460,"Bubic, Kris",2021,Pit,118,1051,1051,718,17.708,333,17.708,0.10085632730732635,0.851569933,0.047573739295908656
527048,"PŽrez, Mart’n",2021,Pit,111,842,842,519,17.72,323,17.72,0.1377672209026128,0.7707838479809976,0.091448931
446372,"Kluber, Corey",2021,Pit,147,594,594,366,17.738,228,17.738,0.025252525252525252,0.9259259259259259,0.048821549
543135,"Eovaldi, Nathan",2021,Pit,111,1231,1231,800,17.763,431,17.763,0.12916328188464662,0.8269699431356621,0.043866774979691305
453562,"Arrieta, Jake",2021,Pit,135,835,835,489,17.787,346,17.787,0.097005988,0.8167664670658683,0.086227545
663465,"Allard, Kolby",2021,Pit,140,941,941,626,17.792,315,17.792,0.087141339,0.8820403825717322,0.030818278427205102
605507,"Thompson, Zach",2021,Pit,146,545,545,346,17.799,199,17.799,0.078899083,0.8880733944954129,0.033027523
592346,"Gonz‡lez, Chi Chi",2021,Pit,115,736,736,454,17.82,282,17.82,0.12907608695652173,0.8179347826086957,0.05298913
656427,"Flaherty, Jack",2021,Pit,138,639,639,448,17.901,191,17.901,0.10954616588419405,0.8215962441314554,0.06885759
501381,"Pineda, Michael",2021,Pit,142,712,712,495,17.936,217,17.936,0.13623595505617977,0.7823033707865169,0.081460674
542881,"Anderson, Tyler",2021,Pit,136,1073,1073,727,17.951,346,17.951,0.094128611,0.8648648648648649,0.041006524
669145,"Zimmermann, Bruce",2021,Pit,110,506,506,329,18.065,177,18.065,0.063241107,0.9071146245059288,0.029644268774703556
592761,"Smith, Caleb",2021,Pit,109,947,947,572,18.11,375,18.11,0.049630412,0.8965153115100317,0.053854277
621249,"Underwood Jr., Duane",2021,Pit,134,523,523,336,18.113,187,18.113,0.086042065,0.8738049713193117,0.040152963671128104
656876,"Rasmussen, Drew",2021,Pit,139,556,556,394,18.176,162,18.176,0.11151079136690648,0.8309352517985612,0.057553957
628711,"Ur’as, Julio",2021,Pit,119,1201,1201,898,18.189,303,18.189,0.049958368,0.9275603663613655,0.022481265611990008
543243,"Gray, Sonny",2021,Pit,113,1034,1034,742,18.191,292,18.191,0.079303675,0.8578336557059961,0.062862669
612434,"Castro, Miguel",2021,Pit,121,595,595,360,18.229,235,18.229,0.053781513,0.9092436974789916,0.03697479
453286,"Scherzer, Max",2021,Pit,119,1235,1235,872,18.233,363,18.233,0.093927126,0.8388663967611336,0.067206478
668678,"Gallen, Zac",2021,Pit,109,958,958,673,18.244,285,18.244,0.086638831,0.8037578288100209,0.10960334029227557
592351,"Gray, Jon",2021,Pit,115,1176,1176,798,18.376,378,18.376,0.066326531,0.8715986394557823,0.06207483
518553,"Cishek, Steve",2021,Pit,108,647,647,287,18.397,360,18.397,0.058732612,0.8948995363214838,0.046367852
656731,"Megill, Tylor",2021,Pit,121,696,696,487,18.397,209,18.397,0.079022989,0.8735632183908046,0.047413793
502202,"Boxberger, Brad",2021,Pit,158,508,508,297,18.582,211,18.582,0.045275590551181105,0.9291338582677166,0.025590551181102362
572070,"Richards, Garrett",2021,Pit,111,986,986,611,18.587,375,18.587,0.089249493,0.847870183,0.062880325
545333,"Bauer, Trevor",2021,Pit,119,849,849,614,18.595,235,18.595,0.10011778563015312,0.8244994110718492,0.075382803
664299,"Javier, Cristian",2021,Pit,117,821,821,520,18.604,301,18.604,0.076735688,0.8221680876979294,0.10109622411693057
605483,"Snell, Blake",2021,Pit,135,1031,1031,705,18.644,326,18.644,0.066925315,0.8331716779825412,0.099903007
425844,"Greinke, Zack",2021,Pit,117,1207,1207,878,18.651,329,18.651,0.077879039,0.8699254349627175,0.052195526
543766,"Shaw, Bryan",2021,Pit,114,613,613,323,18.667,290,18.667,0.060358891,0.8809135399673735,0.058727569
656954,"Sheffield, Justus",2021,Pit,136,684,684,389,18.708,295,18.708,0.036549708,0.8611111111111112,0.1023391812865497
605397,"Musgrove, Joe",2021,Pit,135,1314,1314,925,18.71,389,18.71,0.01217656,0.8964992389649924,0.091324201
640444,"Crowe, Wil",2021,Pit,134,1004,1004,679,18.743,325,18.743,0.070717131,0.8266932270916335,0.10258964143426295
607074,"Rod—n, Carlos",2021,Pit,145,950,950,634,18.759,316,18.759,0.086315789,0.8463157894736842,0.067368421
621076,"Kaprielian, James",2021,Pit,133,982,982,660,18.765,322,18.765,0.070264766,0.8615071283095723,0.068228106
656756,"Montgomery, Jordan",2021,Pit,147,1093,1093,769,18.766,324,18.766,0.055809698078682524,0.8545288197621226,0.089661482
518516,"Bumgarner, Madison",2021,Pit,109,1056,1056,714,18.847,342,18.847,0.060606061,0.8996212121212122,0.039772727
621368,"Hearn, Taylor",2021,Pit,140,798,798,516,18.893,282,18.893,0.07518797,0.8508771929824561,0.073934837
593423,"Montas, Frankie",2021,Pit,133,1280,1280,873,18.926,407,18.926,0.040625,0.865625,0.09375
656302,"Cease, Dylan",2021,Pit,145,1314,1314,878,18.978,436,18.978,0.063926941,0.8812785388127854,0.054794521
642203,"Widener, Taylor",2021,Pit,109,557,557,330,19.03,227,19.03,0.014362657,0.8545780969479354,0.1310592459605027
543606,"Odorizzi, Jake",2021,Pit,117,823,823,547,19.082,276,19.082,0.043742406,0.8626974483596598,0.093560146
592662,"Ray, Robbie",2021,Pit,141,1285,1285,949,19.097,336,19.097,0.087937743,0.8443579766536965,0.06770428
593576,"Neris, Hector",2021,Pit,143,513,513,310,19.104,203,19.104,0.066276803,0.8460038986354775,0.087719298
608337,"Giolito, Lucas",2021,Pit,145,1270,1270,926,19.111,344,19.111,0.05511811,0.9125984251968504,0.032283465
642397,"Soto, Gregory",2021,Pit,116,513,513,272,19.137,241,19.137,0.046783626,0.8089668615984406,0.1442495126705653
641394,"Brentz, Jake",2021,Pit,118,505,505,281,19.167,224,19.167,0.031683168316831684,0.9148514851485149,0.053465346534653464
605135,"Bassitt, Chris",2021,Pit,133,1102,1102,715,19.174,387,19.174,0.096188748,0.7876588021778584,0.1161524500907441
607192,"Glasnow, Tyler",2021,Pit,139,581,581,457,19.272,124,19.272,0.099827883,0.8571428571428571,0.043029259896729774
608335,"Funkhouser, Kyle",2021,Pit,116,546,546,307,19.315,239,19.315,0.025641026,0.9065934065934066,0.067765568
650644,"Civale, Aaron",2021,Pit,114,866,866,625,19.345,241,19.345,0.036951501,0.9226327944572749,0.040415704
500779,"Quintana, JosŽ",2021,Pit,137,526,526,346,19.373,180,19.373,0.041825095,0.8840304182509505,0.074144487
547943,"Ryu, Hyun Jin",2021,Pit,141,1278,1278,861,19.374,417,19.374,0.008607199,0.935054773,0.056338028169014086
493603,"Ottavino, Adam",2021,Pit,111,563,563,276,19.615,287,19.615,0.021314387211367674,0.8543516873889876,0.12433392539964476
579328,"Kikuchi, Yusei",2021,Pit,136,1143,1143,744,19.695,399,19.695,0.013123359580052493,0.9081364829396326,0.078740157
548389,"Stripling, Ross",2021,Pit,141,776,776,530,19.757,246,19.757,0.057989691,0.8814432989690721,0.06056701
605452,"Ross, Joe",2021,Pit,120,809,809,509,19.808,300,19.808,0.017305315,0.8949320148331273,0.08776267
642152,"Trivino, Lou",2021,Pit,133,515,515,292,19.818,223,19.818,0.003883495,0.9048543689320389,0.091262136
664208,"Maton, Phil",2021,Pit,117,514,514,282,19.827,232,19.827,0.009727626,0.9085603112840467,0.081712062
680686,"Gray, Josiah",2021,Pit,120,530,530,379,19.831,151,19.831,0.033962264150943396,0.8528301886792453,0.11320754716981132
621052,"Reyes, Alex",2021,Pit,138,553,553,297,19.868,256,19.868,0.016274864,0.8987341772151899,0.084990958
642547,"Peralta, Freddy",2021,Pit,158,1087,1087,757,19.878,330,19.878,0.038638454,0.8610855565777369,0.10027598896044158
592826,"Velasquez, Vince",2021,Pit,135,768,768,514,19.921,254,19.921,0.03515625,0.84375,0.12109375
663986,"Stephan, Trevor",2021,Pit,114,559,559,332,20.027,227,20.027,0.008944544,0.9266547406082289,0.064400716
672578,"Hern‡ndez, Carlos",2021,Pit,118,641,641,388,20.08,253,20.08,0.031201248049921998,0.9173166926677067,0.051482059
608717,"Stratton, Chris",2021,Pit,134,603,603,400,20.126,203,20.126,0.011608623548922056,0.9038142620232172,0.084577114
666201,"Manoah, Alek",2021,Pit,141,842,842,526,20.136,316,20.136,0.023752969121140142,0.8705463182897862,0.10570071258907364
643338,"Green, Chad",2021,Pit,147,532,532,373,20.182,159,20.182,0.001879699,0.9511278195488722,0.046992481203007516
663776,"Sandoval, Patrick",2021,Pit,108,671,671,444,20.195,227,20.195,0.017883756,0.886736215,0.09538003
605400,"Nola, Aaron",2021,Pit,143,1335,1335,881,20.202,454,20.202,0.008988764,0.8711610486891386,0.1198501872659176
628317,"Maeda, Kenta",2021,Pit,142,771,771,518,20.209,253,20.209,0.010376134889753566,0.8923476005188068,0.097276265
476595,"Luetge, Lucas",2021,Pit,147,509,509,326,20.227,183,20.227,0.023575638506876228,0.8801571709233792,0.096267191
669622,"Bender, Anthony",2021,Pit,146,502,502,298,20.365,204,20.365,0.007968127,0.8884462151394422,0.10358565737051793
542585,"Cisnero, JosŽ",2021,Pit,116,511,511,290,20.367,221,20.367,0.001956947,0.9197651663405088,0.078277886
642232,"Yarbrough, Ryan",2021,Pit,139,1161,1161,750,20.407,411,20.407,0.024978466838931956,0.8854435831180018,0.08957795
456034,"Price, David",2021,Pit,119,522,522,284,20.471,238,20.471,0.009578544,0.9157088122605364,0.074712644
594577,"Mayers, Mike",2021,Pit,108,568,568,340,20.522,228,20.522,0.031690141,0.8838028169014085,0.084507042
458681,"Lynn, Lance",2021,Pit,145,1105,1105,696,20.54,409,20.54,0.010859729,0.8877828054298642,0.10135746606334842
502043,"Gibson, Kyle",2021,Pit,143,1364,1364,926,20.557,438,20.557,0.020527859237536656,0.8533724340175953,0.12609970674486803
489265,"Romo, Sergio",2021,Pit,133,514,514,323,20.658,191,20.658,0.003891051,0.9124513618677043,0.083657588
592332,"Gausman, Kevin",2021,Pit,137,1226,1226,864,20.693,362,20.693,0.016313214,0.9159869494290375,0.067699837
605540,"Woodruff, Brandon",2021,Pit,158,1211,1211,859,20.73,352,20.73,0.006606111,0.9149463253509497,0.078447564
660271,"Ohtani, Shohei",2021,Pit,108,918,918,591,20.781,327,20.781,0.006535948,0.8736383442265795,0.11982570806100218
656629,"Kopech, Michael",2021,Pit,145,528,528,391,21.301,137,21.301,0.007575758,0.9223484848484849,0.070075758
669203,"Burnes, Corbin",2021,Pit,158,1133,1133,835,21.433,298,21.433,0,0.8914386584289496,0.10856134157105031
453268,"Bard, Daniel",2021,Pit,115,548,548,269,21.567,279,21.567,0.001824818,0.8083941605839416,0.1897810218978102
489334,"Stammen, Craig",2021,Pit,135,600,600,413,21.653,187,21.653,0,0.8183333333333334,0.18166666666666667
650893,"Cabrera, GŽnesis",2021,Pit,138,516,516,284,21.67,232,21.67,0.013565891472868217,0.8837209302325582,0.10271317829457365
605130,"Barlow, Scott",2021,Pit,118,539,539,309,21.741,230,21.741,0.00742115,0.8998144712430427,0.092764378
570663,"Robles, Hansel",2021,Pit,111,512,512,283,21.762,229,21.762,0.0234375,0.7109375,0.265625
677651,"Garcia, Luis",2021,Pit,117,1119,1119,782,21.857,337,21.857,0.004468275,0.8436103663985701,0.15192135835567472
448855,"Guerra, Junior",2021,Pit,108,564,564,300,22.096,264,22.096,0,0.8634751773049646,0.13652482269503546
518617,"Diekman, Jake",2021,Pit,133,537,537,320,22.275,217,22.275,0,0.8249534450651769,0.1750465549348231
605280,"Holmes, Clay",2021,Pit,147,548,548,333,22.316,215,22.316,0,0.906934307,0.093065693
621237,"Alvarado, JosŽ",2021,Pit,143,507,507,240,22.384,267,22.384,0,0.7652859960552268,0.23471400394477318
506433,"Darvish, Yu",2021,Pit,135,1254,1254,879,22.484,375,22.484,0.00877193,0.846889952,0.14433811802232854
660761,"Suarez, JosŽ",2021,Pit,108,755,755,511,23.201,244,23.201,0.009271523,0.8119205298013245,0.17880794701986755
592390,"Hembree, Heath",2021,Pit,121,500,500,306,23.264,194,23.264,0,0.816,0.184
592773,"Stanek, Ryne",2021,Pit,117,506,506,296,23.313,210,23.313,0,0.7944664031620553,0.20553359683794467
543272,"Hand, Brad",2021,Pit,121,525,525,323,23.781,202,23.781,0,0.7638095238095238,0.2361904761904762
622251,"Staumont, Josh",2021,Pit,118,516,516,323,24.198,193,24.198,0.003875969,0.8003875968992248,0.19573643410852712
640448,"Finnegan, Kyle",2021,Pit,120,538,538,313,26.299,225,26.299,0,0.7118959107806692,0.28810408921933084
606149,"Gallegos, Giovanny",2021,Pit,138,516,516,336,26.449,180,26.449,0,0.5755813953488372,0.42441860465116277
