entity_id,entity_name,year,entity_code,team_id,total_pitches,total_pitches,total_pitches_empty,median_seconds_empty,total_pitches_onbase,median_seconds_empty,freq_hot,freq_warm,freq_cold
519455,"Zimmermann, Jordan",2018,Pit,116,955,955,662,14.715,293,14.715,0.387434555,0.5685863874345549,0.043979058
605498,"Suárez, Andrew",2018,Pit,137,1182,1182,824,14.715,358,14.715,0.38578680203045684,0.5989847715736041,0.015228426395939087
571510,"Boyd, Matthew",2018,Pit,116,1345,1345,926,14.781,419,14.781,0.36505576208178436,0.6022304832713755,0.032713755
641771,"Kuhl, Chad",2018,Pit,134,690,690,437,14.781,253,14.781,0.336231884,0.6231884057971014,0.04057971
622663,"Severino, Luis",2018,Pit,147,1366,1366,932,14.814,434,14.814,0.35871156661786235,0.6076134699853587,0.033674963
593334,"Germán, Domingo",2018,Pit,147,636,636,410,14.815,226,14.815,0.33962264150943394,0.6179245283018868,0.04245283
596001,"Junis, Jakob",2018,Pit,118,1317,1317,863,14.815,454,14.815,0.360668185,0.6082004555808656,0.031131359149582385
448179,"Hill, Rich",2018,Pit,119,961,961,645,14.881,316,14.881,0.35691987513007284,0.6233090530697191,0.019771071800208116
573185,"Straily, Dan",2018,Pit,146,956,956,684,14.882,272,14.882,0.3723849372384937,0.5899581589958159,0.037656904
621244,"Berríos, José",2018,Pit,142,1341,1341,932,14.948,409,14.948,0.35272184936614465,0.6174496644295302,0.029828486
543101,"DeSclafani, Anthony",2018,Pit,113,826,826,614,15.015,212,15.015,0.37167070217917675,0.6041162227602905,0.024213075060532687
475115,"Ross, Tyson",2018,Pit,138,1234,1234,847,15.015,387,15.015,0.3395461912479741,0.6320907617504052,0.028363047001620744
605151,"Bradley, Archie",2018,Pit,109,546,546,317,15.048,229,15.048,0.2838827838827839,0.6391941391941391,0.076923077
543475,"Lyles, Jordan",2018,Pit,158,641,641,431,15.048,210,15.048,0.33853354134165364,0.6287051482059283,0.03276131
596295,"Gomber, Austin",2018,Pit,138,562,562,313,15.082,249,15.082,0.27402135231316727,0.6957295373665481,0.030249110320284697
572143,"Smith, Burch",2018,Pit,118,663,663,376,15.082,287,15.082,0.2956259426847662,0.6832579185520362,0.021116138763197588
605200,"Davies, Zach",2018,Pit,158,556,556,384,15.115,172,15.115,0.33992805755395683,0.6241007194244604,0.035971223
467100,"Nova, Iván",2018,Pit,134,1128,1128,776,15.149,352,15.149,0.324468085,0.62677305,0.048758865
501985,"Minor, Mike",2018,Pit,140,1152,1152,773,15.181,379,15.181,0.3168402777777778,0.6545138888888888,0.028645833333333332
572020,"Paxton, James",2018,Pit,136,1079,1079,736,15.182,343,15.182,0.32715477293790546,0.6552363299351252,0.017608897126969416
434538,"Liriano, Francisco",2018,Pit,116,1101,1101,683,15.282,418,15.282,0.28247048138056313,0.6920980926430518,0.025431425976385105
592791,"Taillon, Jameson",2018,Pit,134,1308,1308,883,15.348,425,15.348,0.2958715596330275,0.6811926605504587,0.022935779816513763
612672,"Chen, Wei-Yin",2018,Pit,146,1070,1070,689,15.349,381,15.349,0.2850467289719626,0.6813084112149532,0.03364486
656794,"Newcomb, Sean",2018,Pit,144,1409,1409,944,15.349,465,15.349,0.31227821149751595,0.6728176011355571,0.014904187366926898
622694,"Hernández, Elieser",2018,Pit,146,550,550,347,15.382,203,15.382,0.3,0.6690909090909091,0.030909091
112526,"Colon, Bartolo",2018,Pit,140,1058,1058,723,15.383,335,15.383,0.3005671077504726,0.6531190926275993,0.046313799621928164
594798,"deGrom, Jacob",2018,Pit,121,1349,1349,929,15.415,420,15.415,0.3083765752409192,0.6560415122312825,0.035581913
519242,"Sale, Chris",2018,Pit,111,1169,1169,769,15.415,400,15.415,0.2857142857142857,0.6715141146278871,0.0427716
605242,"Fulmer, Michael",2018,Pit,116,937,937,617,15.416,320,15.416,0.27748132337246534,0.687299893,0.035218783351120594
543294,"Hendricks, Kyle",2018,Pit,112,1492,1492,1091,15.416,401,15.416,0.3250670241286863,0.6387399463806971,0.036193029490616625
502327,"Santiago, Héctor",2018,Pit,145,945,945,514,15.515,431,15.515,0.24761904761904763,0.6931216931216931,0.059259259
527048,"Pérez, Martín",2018,Pit,140,645,645,396,15.516,249,15.516,0.26976744186046514,0.6868217054263566,0.043410852713178294
608717,"Stratton, Chris",2018,Pit,137,1150,1150,760,15.516,390,15.516,0.271304348,0.688695652,0.04
592866,"Williams, Trevor",2018,Pit,134,1286,1286,839,15.549,447,15.549,0.27216174183514774,0.6889580093312597,0.038880248833592534
518774,"Harvey, Matt",2018,Pit,113,1153,1153,780,15.582,373,15.582,0.2732003469210755,0.6947094535993061,0.032090199479618386
607219,"Romano, Sal",2018,Pit,113,1086,1086,752,15.616,334,15.616,0.289134438,0.6712707182320442,0.039594843
519144,"Porcello, Rick",2018,Pit,111,1434,1434,960,15.616,474,15.616,0.27405857740585776,0.6980474198047419,0.027894003
543135,"Eovaldi, Nathan",2018,Pit,111,742,742,509,15.616,233,15.616,0.28706199460916443,0.6819407008086253,0.030997305
605164,"Bundy, Dylan",2018,Pit,110,1206,1206,777,15.649,429,15.649,0.26533996683250416,0.7023217247097844,0.032338308
642232,"Yarbrough, Ryan",2018,Pit,139,1102,1102,685,15.649,417,15.649,0.2695099818511797,0.6941923774954628,0.036297640653357534
607074,"Rodón, Carlos",2018,Pit,145,907,907,571,15.682,336,15.682,0.2657111356119074,0.6945975744211687,0.03969129
518553,"Cishek, Steve",2018,Pit,112,614,614,332,15.682,282,15.682,0.2280130293159609,0.741042345,0.030944625407166124
502239,"Cahill, Trevor",2018,Pit,133,854,854,602,15.683,252,15.683,0.2903981264637002,0.6768149882903981,0.032786885
468504,"Chacín, Jhoulys",2018,Pit,158,1486,1486,974,15.749,512,15.749,0.2718707940780619,0.670928668,0.057200538
592717,"Sanchez, Aaron",2018,Pit,141,877,877,533,15.749,344,15.749,0.24173318129988597,0.7229190421892816,0.035347777
502624,"Anderson, Chase",2018,Pit,158,1224,1224,845,15.749,379,15.749,0.2883986928104575,0.6486928104575164,0.062908497
545333,"Bauer, Trevor",2018,Pit,114,1303,1303,894,15.749,409,15.749,0.28779739063699156,0.6339217191097467,0.07828089
462136,"Estrada, Marco",2018,Pit,141,1127,1127,760,15.75,367,15.75,0.2528837622005324,0.7364685004436557,0.010647737
605276,"Hess, David",2018,Pit,110,809,809,534,15.782,275,15.782,0.2595797280593325,0.715698393,0.024721878862793572
570240,"Peña, Félix",2018,Pit,108,646,646,439,15.816,207,15.816,0.25232198142414863,0.7012383900928792,0.046439628
450306,"Vargas, Jason",2018,Pit,121,717,717,480,15.816,237,15.816,0.23709902370990238,0.7280334728033473,0.034867503
640455,"Manaea, Sean",2018,Pit,133,1011,1011,736,15.816,275,15.816,0.27794263105835804,0.7042532146389713,0.017804154302670624
571760,"Heaney, Andrew",2018,Pit,108,1238,1238,841,15.849,397,15.849,0.26009693053311794,0.6591276252019386,0.080775444
434671,"Sánchez, Aníbal",2018,Pit,144,943,943,693,15.883,250,15.883,0.27783669141039236,0.6988335100742312,0.023329799
592761,"Smith, Caleb",2018,Pit,146,625,625,432,15.883,193,15.883,0.264,0.7072,0.0288
488768,"Cashner, Andrew",2018,Pit,110,1281,1281,786,15.916,495,15.916,0.23653395784543327,0.7478532396565184,0.015612802
519141,"Pomeranz, Drew",2018,Pit,111,685,685,418,15.95,267,15.95,0.23503649635036497,0.6875912408759124,0.077372263
669456,"Bieber, Shane",2018,Pit,114,826,826,536,16.016,290,16.016,0.23849878934624696,0.7336561743341404,0.027845036
625643,"López, Reynaldo",2018,Pit,145,1390,1390,921,16.049,469,16.049,0.2503597122302158,0.6532374100719425,0.096402878
457918,"Happ, J.A.",2018,Pit,147,1418,1418,944,16.05,474,16.05,0.2454160789844852,0.732722144,0.021861777150916785
592351,"Gray, Jon",2018,Pit,115,1298,1298,882,16.05,416,16.05,0.2295839753466872,0.7280431432973806,0.042372881
543169,"Flynn, Brian",2018,Pit,118,557,557,324,16.082,233,16.082,0.21364452423698385,0.770197487,0.016157989
571578,"Corbin, Patrick",2018,Pit,109,1392,1392,997,16.082,395,16.082,0.2579022988505747,0.6932471264367817,0.048850575
430935,"Hamels, Cole",2018,Pit,112,1370,1370,876,16.082,494,16.082,0.21824817518248174,0.7394160583941606,0.042335766423357665
605446,"Rodríguez, Dereck",2018,Pit,137,908,908,626,16.082,282,16.082,0.23348017621145375,0.736784141,0.029735683
670950,"Richards, Trevor",2018,Pit,146,1043,1043,696,16.083,347,16.083,0.24544582933844677,0.7277085330776606,0.026845637583892617
451596,"Gallardo, Yovani",2018,Pit,140,854,854,555,16.116,299,16.116,0.2388758782201405,0.7423887587822015,0.018735363
573186,"Stroman, Marcus",2018,Pit,141,844,844,509,16.149,335,16.149,0.23104265402843602,0.7381516587677726,0.030805687203791468
606162,"Ramírez, Yefry",2018,Pit,110,547,547,351,16.149,196,16.149,0.24314442413162707,0.716636197,0.040219378
641571,"Fillmyer, Heath",2018,Pit,118,638,638,426,16.216,212,16.216,0.24294670846394983,0.7163009404388715,0.040752351
543699,"Roark, Tanner",2018,Pit,120,1387,1387,923,16.283,464,16.283,0.21557317952415284,0.7498197548666186,0.034607066
452657,"Lester, Jon",2018,Pit,112,1510,1510,974,16.349,536,16.349,0.22913907284768212,0.7291390728476821,0.041721854304635764
607188,"Faria, Jake",2018,Pit,139,527,527,359,16.383,168,16.383,0.22770398481973433,0.715370019,0.056925996204933584
592644,"Plutko, Adam",2018,Pit,114,547,547,402,16.383,145,16.383,0.20840950639853748,0.7787934186471663,0.012797074954296161
571951,"Mitchell, Bryan",2018,Pit,135,545,545,330,16.383,215,16.383,0.1871559633027523,0.7724770642201835,0.040366972
477132,"Kershaw, Clayton",2018,Pit,119,969,969,652,16.416,317,16.416,0.22084623323013416,0.7358101135190919,0.043343653250773995
607536,"Freeland, Kyle",2018,Pit,115,1557,1557,1016,16.416,541,16.416,0.19332048811817598,0.7572254335260116,0.049454078
628452,"Iglesias, Raisel",2018,Pit,113,517,517,310,16.417,207,16.417,0.18375241779497098,0.746615087,0.069632495
518633,"Duffy, Danny",2018,Pit,118,1299,1299,813,16.45,486,16.45,0.18629715165511931,0.79830639,0.015396458814472672
543022,"Chatwood, Tyler",2018,Pit,112,936,936,544,16.483,392,16.483,0.1891025641025641,0.7403846153846154,0.070512821
519043,"Moore, Matt",2018,Pit,140,791,791,463,16.516,328,16.516,0.18584070796460178,0.7635903919089759,0.0505689
543037,"Cole, Gerrit",2018,Pit,117,1418,1418,946,16.517,472,16.517,0.1995768688293371,0.7524682651622003,0.047954866008462625
453562,"Arrieta, Jake",2018,Pit,143,1276,1276,848,16.517,428,16.517,0.21551724137931033,0.7539184952978056,0.030564263322884012
630023,"Chirinos, Yonny",2018,Pit,139,552,552,379,16.55,173,16.55,0.23007246376811594,0.697463768,0.072463768
608716,"Steckenrider, Drew",2018,Pit,146,517,517,313,16.583,204,16.583,0.18375241779497098,0.7756286266924565,0.040618956
657610,"Hildenberger, Trevor",2018,Pit,142,507,507,299,16.65,208,16.65,0.17357001972386588,0.7652859960552268,0.061143984
572971,"Keuchel, Dallas",2018,Pit,117,1580,1580,994,16.716,586,16.716,0.1639240506329114,0.7981012658227848,0.037974684
605483,"Snell, Blake",2018,Pit,139,1386,1386,973,16.716,413,16.716,0.20923520923520925,0.7489177489177489,0.041847042
612434,"Castro, Miguel",2018,Pit,110,689,689,377,16.717,312,16.717,0.14804063860667635,0.8287373004354136,0.023222060957910014
596133,"Weaver, Luke",2018,Pit,138,1101,1101,688,16.717,413,16.717,0.17620345140781107,0.7838328792007266,0.039963669
592229,"Covey, Dylan",2018,Pit,145,984,984,667,16.717,317,16.717,0.1758130081300813,0.7703252032520326,0.053861789
433587,"Hernández, Félix",2018,Pit,136,1199,1199,829,16.717,370,16.717,0.16847372810675562,0.8148457047539617,0.016680567139282735
571710,"Givens, Mychal",2018,Pit,110,545,545,309,16.75,236,16.75,0.14128440366972478,0.8385321100917431,0.020183486
543208,"Gaviglio, Sam",2018,Pit,141,973,973,655,16.75,318,16.75,0.1778006166495375,0.7656731757451182,0.056526208
502706,"Holland, Derek",2018,Pit,137,1334,1334,904,16.784,430,16.784,0.20239880059970014,0.7488755622188905,0.048725637
571863,"Koch, Matt",2018,Pit,109,609,609,404,16.816,205,16.816,0.15270935960591134,0.8045977011494253,0.042692939244663386
621121,"McCullers Jr., Lance",2018,Pit,117,981,981,677,16.817,304,16.817,0.1743119266055046,0.7757390417940877,0.049949032
607231,"Gant, John",2018,Pit,138,847,847,561,16.817,286,16.817,0.12514757969303425,0.7473435655253837,0.12750885478158205
542881,"Anderson, Tyler",2018,Pit,115,1219,1219,874,16.817,345,16.817,0.19196062346185397,0.75635767,0.051681706316652996
643230,"Brault, Steven",2018,Pit,134,774,774,462,16.85,312,16.85,0.15503875968992248,0.8074935400516796,0.037467700258397935
601713,"Pivetta, Nick",2018,Pit,143,1264,1264,817,16.85,447,16.85,0.1787974683544304,0.7729430379746836,0.048259493670886076
643338,"Green, Chad",2018,Pit,147,515,515,311,16.883,204,16.883,0.11067961165048544,0.8679611650485437,0.021359223300970873
622608,"Senzatela, Antonio",2018,Pit,115,761,761,496,16.884,265,16.884,0.19842312746386334,0.7490144546649146,0.052562417871222074
542960,"Brach, Brad",2018,Pit,144,514,514,287,16.917,227,16.917,0.095330739,0.8715953307392996,0.033073929961089495
656427,"Flaherty, Jack",2018,Pit,138,1195,1195,860,16.95,335,16.95,0.1774058577405858,0.7589958158995815,0.063598326
572140,"Skaggs, Tyler",2018,Pit,108,990,990,629,16.951,361,16.951,0.14747474747474748,0.8131313131313131,0.039393939
453281,"LeBlanc, Wade",2018,Pit,136,1160,1160,815,16.983,345,16.983,0.16982758620689656,0.7844827586206896,0.045689655172413794
502171,"Cobb, Alex",2018,Pit,110,1167,1167,831,17.017,336,17.017,0.18251928020565553,0.7849185946872322,0.032562125107112254
605541,"Wright Jr., Mike",2018,Pit,110,749,749,386,17.05,363,17.05,0.102803738,0.8371161548731643,0.060080107
543557,"Montgomery, Mike",2018,Pit,112,872,872,557,17.051,315,17.051,0.13990825688073394,0.8096330275229358,0.050458716
571666,"Fiers, Mike",2018,Pit,133,1242,1242,844,17.084,398,17.084,0.18115942028985507,0.7568438003220612,0.061996779388083734
621111,"Buehler, Walker",2018,Pit,119,917,917,640,17.084,277,17.084,0.1766630316248637,0.7949836423118866,0.028353326063249727
446372,"Kluber, Corey",2018,Pit,114,1420,1420,1007,17.15,413,17.15,0.099295775,0.8774647887323944,0.023239437
607192,"Glasnow, Tyler",2018,Pit,139,865,865,587,17.183,278,17.183,0.15491329479768787,0.8092485549132948,0.035838150289017344
607625,"Lugo, Seth",2018,Pit,121,759,759,487,17.184,272,17.184,0.1541501976284585,0.7957839262187089,0.050065876
500779,"Quintana, José",2018,Pit,112,1411,1411,942,17.317,469,17.317,0.16229624379872432,0.7880935506732814,0.049610206
592332,"Gausman, Kevin",2018,Pit,144,1339,1339,883,17.351,456,17.351,0.11127707244212098,0.8775205377147125,0.011202389843166542
605397,"Musgrove, Joe",2018,Pit,134,653,653,457,17.351,196,17.351,0.067381317,0.8698315467075038,0.062787136
453286,"Scherzer, Max",2018,Pit,120,1492,1492,1057,17.384,435,17.384,0.1554959785522788,0.7741286863270778,0.070375335
527054,"Teheran, Julio",2018,Pit,144,1364,1364,961,17.384,403,17.384,0.16422287390029325,0.7749266862170088,0.06085044
607229,"Gsellman, Robert",2018,Pit,121,581,581,338,17.417,243,17.417,0.12736660929432014,0.8278829604130808,0.04475043
502042,"Archer, Chris",2018,Pit,134,1111,1111,682,17.517,429,17.517,0.10531053105310531,0.8352835283528353,0.059405941
453178,"Kennedy, Ian",2018,Pit,118,963,963,629,17.55,334,17.55,0.10695742471443406,0.8359293873312564,0.057113188
450203,"Morton, Charlie",2018,Pit,117,1296,1296,868,17.617,428,17.617,0.13657407407407407,0.8109567901234568,0.052469136
448306,"Shields, James",2018,Pit,145,1525,1525,1033,17.717,492,17.717,0.12655737704918033,0.7908196721311476,0.082622951
502085,"Robertson, David",2018,Pit,147,557,557,335,17.718,222,17.718,0.10771992818671454,0.8527827648114902,0.039497307
543606,"Odorizzi, Jake",2018,Pit,142,1372,1372,837,17.751,535,17.751,0.11661807580174927,0.8141399416909622,0.069241983
643327,"Godley, Zack",2018,Pit,109,1400,1400,881,17.751,519,17.751,0.080714286,0.8364285714285714,0.082857143
543243,"Gray, Sonny",2018,Pit,147,1073,1073,684,17.817,389,17.817,0.092264678,0.8788443616029823,0.028890959925442685
282332,"Sabathia, CC",2018,Pit,147,1157,1157,734,17.851,423,17.851,0.035436474,0.9438202247191011,0.020743301642178046
518516,"Bumgarner, Madison",2018,Pit,137,952,952,586,18.051,366,18.051,0.026260504201680673,0.9128151260504201,0.06092437
594835,"Gonzales, Marco",2018,Pit,136,1172,1172,801,18.052,371,18.052,0.046928328,0.9197952218430034,0.033276450511945395
622072,"Wood, Alex",2018,Pit,119,1089,1089,708,18.052,381,18.052,0.089990817,0.8631772268135904,0.046831955922865015
476454,"Betances, Dellin",2018,Pit,147,556,556,366,18.052,190,18.052,0.052158273381294966,0.8884892086330936,0.059352518
642545,"Barria, Jaime",2018,Pit,108,1019,1019,644,18.118,375,18.118,0.10402355250245339,0.8056918547595682,0.090284593
458681,"Lynn, Lance",2018,Pit,147,1357,1357,778,18.118,579,18.118,0.066322771,0.894620486,0.039056742815033164
435221,"McCarthy, Brandon",2018,Pit,144,561,561,357,18.152,204,18.152,0.040998217468805706,0.9358288770053476,0.023172905525846704
592789,"Syndergaard, Noah",2018,Pit,121,1020,1020,656,18.219,364,18.219,0.048039216,0.9117647058823529,0.040196078
593958,"Rodriguez, Eduardo",2018,Pit,111,1089,1089,695,18.219,394,18.219,0.10101010101010101,0.8053259871441689,0.093663912
471911,"Carrasco, Carlos",2018,Pit,114,1269,1269,889,18.252,380,18.252,0.064617809,0.8967691095350669,0.038613081166272656
547943,"Ryu, Hyun Jin",2018,Pit,119,605,605,430,18.285,175,18.285,0.076033058,0.8793388429752066,0.044628099
502043,"Gibson, Kyle",2018,Pit,142,1506,1506,1018,18.385,488,18.385,0.088313413,0.8632138114209827,0.048472776
543521,"McHugh, Collin",2018,Pit,117,579,579,396,18.418,183,18.418,0.089810017,0.8497409326424871,0.06044905
425844,"Greinke, Zack",2018,Pit,109,1542,1542,1080,18.485,462,18.485,0.077821012,0.8728923476005188,0.049286641
448855,"Guerra, Junior",2018,Pit,158,1019,1019,685,18.485,334,18.485,0.08734053,0.8282630029440629,0.084396467
606625,"Moronta, Reyes",2018,Pit,137,541,541,325,18.485,216,18.485,0.06284658,0.9057301293900185,0.031423290203327174
642547,"Peralta, Freddy",2018,Pit,158,654,654,450,18.486,204,18.486,0.096330275,0.8532110091743119,0.050458716
592102,"Allen, Cody",2018,Pit,114,526,526,302,18.518,224,18.518,0.032319392,0.8669201520912547,0.10076045627376426
547888,"Tanaka, Masahiro",2018,Pit,147,1017,1017,736,18.519,281,18.519,0.077679449,0.8230088495575221,0.099311701
407845,"Rodney, Fernando",2018,Pit,133,541,541,321,18.585,220,18.585,0.040665434,0.933456562,0.025878003696857672
572070,"Richards, Garrett",2018,Pit,108,620,620,424,18.618,196,18.618,0.090322581,0.7919354838709678,0.11774193548387096
448802,"García, Jaime",2018,Pit,112,637,637,437,18.752,200,18.752,0.040816327,0.9152276295133438,0.043956044
596043,"Mengden, Daniel",2018,Pit,133,802,802,578,18.785,224,18.785,0.042394015,0.8865336658354115,0.071072319
502748,"Peacock, Brad",2018,Pit,117,563,563,388,18.818,175,18.818,0.081705151,0.8685612788632326,0.04973357
543359,"Jennings, Dan",2018,Pit,158,508,508,295,18.819,213,18.819,0.062992126,0.8661417322834646,0.070866142
592662,"Ray, Robbie",2018,Pit,109,1053,1053,681,18.852,372,18.852,0.061728395,0.8309591642924976,0.10731244064577398
628317,"Maeda, Kenta",2018,Pit,119,847,847,558,18.952,289,18.952,0.063754427,0.8181818181818182,0.1180637544273908
489265,"Romo, Sergio",2018,Pit,139,528,528,341,19.019,187,19.019,0.034090909,0.9015151515151515,0.064393939
519008,"McFarland, T.J.",2018,Pit,109,508,508,332,19.019,176,19.019,0.027559055118110236,0.9330708661417323,0.039370079
456701,"Bailey, Homer",2018,Pit,113,762,762,494,19.085,268,19.085,0.062992126,0.8779527559055118,0.059055118
584171,"Velázquez, Hector",2018,Pit,111,600,600,368,19.085,232,19.085,0.038333333,0.92,0.041666666666666664
607374,"Tropeano, Nick",2018,Pit,108,567,567,424,19.086,143,19.086,0.075837743,0.8765432098765432,0.047619047619047616
592826,"Velasquez, Vince",2018,Pit,143,1104,1104,713,19.153,391,19.153,0.080615942,0.792572464,0.12681159420289856
605400,"Nola, Aaron",2018,Pit,143,1456,1456,1061,19.186,395,19.186,0.046703296703296704,0.8756868131868132,0.07760989
542882,"Andriese, Matt",2018,Pit,109,568,568,381,19.186,187,19.186,0.068661972,0.8169014084507042,0.11443661971830986
608337,"Giolito, Lucas",2018,Pit,145,1426,1426,927,19.252,499,19.252,0.017531557,0.9375876577840112,0.044880785
544931,"Strasburg, Stephen",2018,Pit,120,988,988,641,19.252,347,19.252,0.020242914979757085,0.9190283400809717,0.060728745
434628,"Hammel, Jason",2018,Pit,118,904,904,564,19.353,340,19.353,0.016592920353982302,0.9402654867256637,0.043141593
453329,"Buchholz, Clay",2018,Pit,109,632,632,433,19.353,199,19.353,0.017405063,0.8987341772151899,0.083860759
607457,"Barraclough, Kyle",2018,Pit,146,504,504,307,19.453,197,19.453,0.037698412698412696,0.8670634920634921,0.095238095
623352,"Hader, Josh",2018,Pit,158,542,542,408,19.553,134,19.553,0.049815498,0.8948339483394834,0.055350553505535055
429719,"Jackson, Edwin",2018,Pit,133,650,650,465,19.586,185,19.586,0.076923077,0.7830769230769231,0.14
548389,"Stripling, Ross",2018,Pit,119,883,883,615,19.72,268,19.72,0.058890147,0.8765571913929785,0.064552661
476451,"Hellickson, Jeremy",2018,Pit,120,627,627,444,19.753,183,19.753,0.015948963,0.9106858054226475,0.073365231
433589,"Petit, Yusmeiro",2018,Pit,133,560,560,380,19.753,180,19.753,0.008928571,0.95,0.041071429
641729,"Jiménez, Joe",2018,Pit,116,522,522,326,19.819,196,19.819,0.003831418,0.9655172413793104,0.030651341
598287,"Ramirez, Noé",2018,Pit,108,678,678,429,19.82,249,19.82,0.014749262536873156,0.9129793510324484,0.072271386
493603,"Ottavino, Adam",2018,Pit,115,649,649,407,19.853,242,19.853,0.021571649,0.8721109399075501,0.10631741140215717
456034,"Price, David",2018,Pit,111,1264,1264,830,20.087,434,20.087,0.0625,0.8481012658227848,0.089398734
434378,"Verlander, Justin",2018,Pit,117,1455,1455,1061,20.354,394,20.354,0.021305841924398626,0.8769759450171821,0.10171821305841924
502026,"Jeffress, Jeremy",2018,Pit,158,542,542,365,20.354,177,20.354,0.009225092,0.8690036900369004,0.12177121771217712
553878,"Vázquez, Felipe",2018,Pit,134,507,507,276,20.52,231,20.52,0.10650887573964497,0.7712031558185405,0.1222879684418146
572888,"Greene, Shane",2018,Pit,116,511,511,340,20.521,171,20.521,0.005870841,0.9021526418786693,0.091976517
571656,"Farmer, Buck",2018,Pit,116,589,589,344,20.62,245,20.62,0.003395586,0.9575551782682513,0.039049236
663855,"Hicks, Jordan",2018,Pit,138,604,604,343,20.654,261,20.654,0.034768212,0.8708609271523179,0.094370861
621237,"Alvarado, José",2018,Pit,139,508,508,320,20.721,188,20.721,0.019685039,0.8346456692913385,0.14566929133858267
451584,"Davis, Wade",2018,Pit,115,510,510,361,20.821,149,20.821,0.011764705882352941,0.8823529411764706,0.10588235294117647
